1;0.Bacs professionnels tertiaires;1.L1ANG;1.L1ANG;2.L2ANG;3.L3ANG;4.L4SLA;4.L4CAA
1;0.Bacs professionnels industriels;X.BUSA
1;0.Bacs généraux S;X.BUACO1;X.BUACO2;4.B4ETS3
1;0.Bacs généraux S;1.B1EM;1.B1EM;6.B6EME
1;0.Bacs généraux L;3.D3DRO;3.D3DRO;4.D4DPS
1;0.Bacs généraux L;X.DXDR1
1;0.Equivalences;X.LXAAM3
1;0.Bacs technos STMG;3.D3AEP;3.D3AEP;3.D3AEP;4.B4MOS
1;0.Bacs généraux L;1.B1EM;2.B2SSS;3.B3SSS;4.B4MOS
1;0.Bacs généraux S;1.B1EM;1.B1EM;4.B4SSA;3.B3EM;4.B4BTC;4.B4EM;5.B5EM;5.B5EM;6.B6EM
1;0.Equivalences;X.BUCRI1;X.BUCR2;X.BUTM
1;0.Bacs technos STMG;1.L1GEO;3.L3SED;4.L4EFI
1;0.Equivalences;3.A3IWD;3.A3IWD;1.L1AHU
1;0.Equivalences;1.V1EI;1.V1EI;2.V2EI;2.V2EI
1;0.Bacs technos STMG;3.S3CF
1;0.Bacs généraux S;3.B3SSS;4.B4MOS;5.B5MOS;6.E8SG;6.E8SG
1;0.Bacs technos STI2D;3.S3CI2;3.G3SCC;4.C4IC;5.C5IC
1;0.Equivalences;1.V1GE;2.V2GF;5.E5CCA
1;0.Bacs généraux L;1.B1SSS;2.B2SSS;2.B2SSS;2.B2SSS;3.D3AEP;3.B3SSO;3.B3SSO
1;0.Bacs généraux S;1.S1HS2;2.S2HS2;4.E4MBF2
1;0.Bacs généraux S;1.B1EM;1.B1EM;1.D1DRO;2.D2DRO;3.D3DRO;4.D4CON
1;0.Equivalences;4.G4IR;5.G5RIM;5.G5RIM
1;0.Bacs technos ST2S;1.B1EM;1.A1CA
1;0.Bacs généraux ES;3.E3EGG;4.E4MAR;5.E5MAK
1;0.Bacs technos STMG;3.D3AEI;4.B4MOS;5.B5MOS
1;0.Equivalences;2.B2SVI;3.B3SVI;3.B3SVI;4.B4BTE;5.G5BIO
1;0.Bacs technos ST2S;1.B1SSSI;2.B2SSS;2.B2SSS;3.B3SSS
1;0.Equivalences;2.G2INF;3.G3INF;3.G3INF;4.G4INFO;4.G4INFO
1;0.Equivalences;1.V1EI;2.V2EI;3.G3SPI
1;0.Bacs technos autre;1.D1PMS4;2.B2SSS4
1;0.Bacs généraux ES;1.G1MAT;2.E2MIA;2.E2MIE;3.E3MIE;3.E3MIE;4.G4ME
1;0.Bacs généraux ES;4.L4URB;5.L5URB;4.L4HSC
1;0.Bacs généraux ES;1.B1SSS;2.B2SSS;2.B2SSS;3.B3SSS
1;0.Bacs généraux S;1.G1PI;2.G2PI;2.G2SPI
1;0.Bacs technos ST2S;2.A2CA3;2.A2CA3
1;0.Equivalences;3.E3EGB;4.E4GAC;5.E5CCA
1;0.Bacs généraux ES;2.V2CJ;2.D2DRO
1;0.Bacs technos STMG;1.A1GE;1.A1GE;2.S2GFB;3.A3TC
1;0.Bacs technos STMG;1.D1DRO;1.D1DRO;1.D1DRO;1.D1DRO;2.D2DRO
1;0.Bacs généraux ES;X.SUFP
1;0.Bacs généraux S;2.D2SPO4;3.D3SPO4
1;0.Bacs généraux S;1.D1DRO;2.D2DRO;3.D3DRO;X.DXEN
1;0.Bacs généraux L;2.D2AES;2.D2AES
1;0.Bacs professionnels tertiaires;1.S1TC;2.S2TCA;2.S2TCB
1;0.Bacs technos STI2D;1.G1INF;1.D1DRO;1.D1DRO
1;0.Equivalences;X.LAP;X.LXAA1;1.C1COM;2.C2COM;3.C3COM;4.C4CEM;5.C5ICM;5.C5PSM
1;0.Bacs technos STI2D;1.E1EGE;1.E1EGE;2.E2EGE;3.E3EGE;3.E3EGE
1;0.Bacs technos STMG;1.L1LAE;1.D1AES;2.D2AES;3.D3AEE
